product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cặp loa tháp Mozard M103,1750000.0,3490000.0,49,22,,https://www.thegioididong.com/loa-laptop/loa-thap-bluetooth-mozard-m103-nau,Laptop Speaker,Mozard
Cặp loa tháp Mozard M101 Đen,1750000.0,3490000.0,49,29,,https://www.thegioididong.com/loa-laptop/loa-thap-bluetooth-mozard-m101-den,Laptop Speaker,Mozard
Loa kéo Mozard L1028K,2330000.0,3890000.0,40,78,,https://www.thegioididong.com/loa-laptop/loa-keo-bluetooth-mozard-l1028k-den,Laptop Speaker,Mozard
Loa Jamo Concert C9 Cen II Dark Apple,5360000.0,6700000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-concert-c9-cen-ii-dark-apple,Laptop Speaker,Jamo
Loa siêu trầm Jamo S808 Walnut,3600000.0,4500000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s808-sub-walnut,Laptop Speaker,Jamo
Cặp loa Jamo C 9 Sur II Dark Apple,8800000.0,11000000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-c-9-sur-ii-dark-apple,Laptop Speaker,Jamo
Cặp loa Jamo C 97 II Dark Apple,17920000.0,22400000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-c-97-ii-dark-apple,Laptop Speaker,Jamo
Cặp loa Jamo C 97 II Dark Apple,14240000.0,17800000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-c-95-ii-dark-apple,Laptop Speaker,Jamo
Cặp loa Jamo S 8 ATM Walnut,3840000.0,4800000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s8atm-walnut,Laptop Speaker,Jamo
Cặp loa Jamo C 93 II Dark Apple,8400000.0,10500000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-c-93-ii-dark-apple,Laptop Speaker,Jamo
Cặp loa Jamo C 91 II Dark Apple,7120000.0,8900000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-c-91-ii-dark-apple,Laptop Speaker,Jamo
Bộ loa Jamo S809 HCS Walnut,13600000.0,17000000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s809-hcs-walnut,Laptop Speaker,Jamo
Bộ loa Jamo S805 HCS Walnut,10160000.0,12700000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s805-hcs-walnut,Laptop Speaker,Jamo
Bộ loa Jamo S803 HCS Walnut,9360000.0,11700000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s803-hcs-walnut,Laptop Speaker,Jamo
Loa siêu trầm Jamo C912SUB,8300000.0,9400000.0,11,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-jamo-c912sub-300w,Laptop Speaker,Jamo
Loa siêu trầm Jamo C910SUB,5600000.0,6700000.0,16,4,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-jamo-c910sub-200w,Laptop Speaker,Jamo
Loa Bluetooth Denon Home 350,15000000.0,15000000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-350-den,Laptop Speaker,Denon
Loa Bluetooth Denon Home 250,12000000.0,12000000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-250-den-trang,Laptop Speaker,Denon
Loa Bluetooth Denon Home 150,8000000.0,8000000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-150-den,Laptop Speaker,Denon
Amply Denon PMA1700HNEBKE2,35200000.0,44000000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma1700hnebke2-140w,Laptop Speaker,Denon
Amply Denon PMA900HNEBKE2,17600000.0,22000000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma900hnebke2-170w,Laptop Speaker,Denon
Bộ loa thanh Denon DHTS517BKE2,10800000.0,13500000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-denon-dhts517bke2-300w,Laptop Speaker,Denon
Đầu phát đĩa than Denon DP450USBBKEM,15200000.0,19000000.0,20,0,,https://www.thegioididong.com/loa-laptop/dau-cd-denon-dp450usbbkem,Laptop Speaker,Denon
Đầu phát đĩa than Denon DP400BKEM,12800000.0,16000000.0,20,0,,https://www.thegioididong.com/loa-laptop/dau-cd-denon-dp400bkem,Laptop Speaker,Denon
Amply Denon AVRX250BTBKE2,7600000.0,9500000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-avrx250btbke2,Laptop Speaker,Denon
Amply Denon DRA800HBKE2,14280000.0,17850000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-dra800hbke2,Laptop Speaker,Denon
Amply Denon HEOSAMPHS2SRE2,9600000.0,12000000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-heosamphs2sre2,Laptop Speaker,Denon
Amply Denon PMA600NEBKE2,8640000.0,10800000.0,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma600nebke2,Laptop Speaker,Denon
Bộ loa thanh Denon S316,8000000.0,8000000.0,0,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-denon-s316-80w,Laptop Speaker,Denon
Loa karaoke xách tay Sumico MSP10,6200000.0,6500000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-sumico-msp10,Laptop Speaker,Sumico
Loa karaoke xách tay Sumico BT-S52,6900000.0,6900000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-sumico-bt-s52,Laptop Speaker,Sumico
Loa kéo Sumico On The Go 12,7200000.0,7500000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-sumico-on-the-go-12,Laptop Speaker,Sumico
Loa kéo Sumico On The Go 15,8500000.0,8800000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-sumico-on-the-go-15-300w,Laptop Speaker,Sumico
Loa điện Sumico Home Station 10,13800000.0,14900000.0,7,5,,https://www.thegioididong.com/loa-laptop/sumico-home-station-10,Laptop Speaker,Sumico
Loa điện Sumico Home Station 12,15900000.0,17000000.0,6,8,,https://www.thegioididong.com/loa-laptop/loa-dien-karaoke-sumico-home-station-12-450w,Laptop Speaker,Sumico
Loa Bluetooth Harman Kardon SoundSticks 4,7280000.0,7990000.0,8,11,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-soundsticks-4,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Aura Studio 3,6190000.0,6490000.0,0,4,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-aura-studio-3-den,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Go + Play mini,5690000.0,5990000.0,5,20,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-go-play-mini,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Onyx Studio 7,5690000.0,5990000.0,5,11,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-onyx-studio-7,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Onyx Studio 8,6640000.0,6990000.0,5,7,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-harman-kardon-onyx-studio-8,Laptop Speaker,Harman Kardon
Loa siêu trầm Paramax Z-SUB,8990000.0,8990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-paramax-z-sub,Laptop Speaker,Paramax
Cặp loa karaoke Paramax Z-2500,10590000.0,10590000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-z-2500,Laptop Speaker,Paramax
Cặp loa karaoke Paramax Z-1500,8590000.0,8590000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-z-1500,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-3800,11870000.0,15590000.0,23,0,,https://www.thegioididong.com/loa-laptop/cap-loa-paramax-lx-3800,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-2800,8070000.0,10590000.0,23,5,,https://www.thegioididong.com/loa-laptop/cap-loa-paramax-lx-2800,Laptop Speaker,Paramax
Loa siêu trầm Paramax SW-1800 500W,5640000.0,7490000.0,24,8,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-paramax-sw-1800-500w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-1800,6700000.0,8790000.0,23,10,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-lx-1800-600w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-1200,5880000.0,6990000.0,15,7,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-lx-1200-500w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-850,3680000.0,5390000.0,31,8,,https://www.thegioididong.com/loa-laptop/loa-karaoke-paramax-lx-850,Laptop Speaker,Paramax
Amply Paramax AX-1800,7610000.0,9990000.0,23,10,,https://www.thegioididong.com/loa-laptop/amply-karaoke-paramax-ax-1800,Laptop Speaker,Paramax
Amply Paramax AX-1200,8510000.0,9990000.0,14,8,,https://www.thegioididong.com/loa-laptop/amply-paramax-ax-1200-500w,Laptop Speaker,Paramax
Amply Paramax AX-850,6310000.0,9390000.0,32,9,,https://www.thegioididong.com/loa-laptop/amply-paramax-ax-850-350w,Laptop Speaker,Paramax
