product_name,current_price,price,percent_discount,rating,link,brand_id,series,devices
Loa điện Dalton TS-18A8500,20.390.000₫,21.990.000₫,-7%,34,https://www.thegioididong.com/loa-laptop/loa-dien-karaoke-dalton-ts-18a8500-3000w,4,,Laptop Speaker
Loa kéo Dalton TS-12G450X,7.100.000₫,7.900.000₫,-10%,102,https://www.thegioididong.com/loa-laptop/loa-karaoke-dalton-ts-12g450x,4,,Laptop Speaker
Loa điện Dalton TS - 18A1500,12.500.000₫,13.900.000₫,-10%,28,https://www.thegioididong.com/loa-laptop/dalton-ts-18a1500,4,,Laptop Speaker
Loa kéo Dalton TS-18G850X,11.700.000₫,12.800.000₫,-8%,103,https://www.thegioididong.com/loa-laptop/dalton-ts-18g850x,4,,Laptop Speaker
Loa kéo Dalton TS-15G600X,7.990.000₫,9.500.000₫,-15%,207,https://www.thegioididong.com/loa-laptop/dalton-ts-15g600x,4,,Laptop Speaker
Loa kéo Birici NB-6889,11.730.000₫,14.390.000₫,-18%,3,https://www.thegioididong.com/loa-laptop/loa-karaoke-birici-nb-6889,5,,Laptop Speaker
Loa điện Birici MX-700,15.090.000₫,18.690.000₫,-19%,54,https://www.thegioididong.com/loa-laptop/birici-mx-700,5,,Laptop Speaker
Loa thanh Samsung HW-C400/XV,2.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-c400-xv,6,,Laptop Speaker
Bộ loa thanh Samsung HW-C450/XV,3.990.000₫,4.490.000₫,-11%,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-c450-xv,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q600C/XV,5.990.000₫,8.990.000₫,-33%,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q600c-xv,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q700C/XV,11.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q700c-xv,6,,Laptop Speaker
